Wellhead Temp. (C),Wellhead Press (psi),MMCFD- gas,BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW - basic solid and water (%),CO2 mol. (%) @ 25 C & 1 Atm.,Gas Grav.,CR-corrosion defect
58.8752,2172.9676,3.253,1603.7288,7004.9532,5.8018,2.7466,0.8977,0.16821874502503203
58.4423,495.537,1.5752,1687.2015,1649.6369,18.0155,1.8958,0.7447,0.20098964172743844
52.4769,404.4431,12.3402,935.0018,1252.2559,57.4327,4.0462,0.7347,0.2530258654814691
58.1431,1735.0185,15.2052,2057.4066,8642.9347,81.0431,3.2607,0.8254,0.2010568159090784
62.5666,922.5432,14.2068,1458.9129,6428.3226,68.911,4.0369,0.7528,0.16340613323688852
54.7923,1028.5728,11.5793,1585.6474,4429.8803,29.761999999999997,1.0379,0.9306,0.2312495182148305
64.4942,1440.2239,2.6772,505.9865,921.3136,73.5465,2.7915,0.7121,0.24388624390952293
69.3184,580.2648,1.8579,1769.1394,7939.8208,86.2828,2.9863,0.8102,0.24689435543615446
46.1437,1625.7901,6.2025,1979.8329999999999,1044.5608,29.7167,1.1347,0.747,0.17733962201403652
55.8807,1011.2891,15.0285,592.1559,5707.2417,16.7818,1.932,0.8615,0.2454499034267945
54.4531,1606.4787,16.8777,1473.5396,6232.4081,17.7345,1.4561,0.8502,0.23732776583056733
63.6188,1996.0085,4.408,1591.9507,3751.3572,35.8108,4.242,0.8893,0.16114977571819145
49.2657,713.2061,13.4219,726.9789999999999,8490.915,4.7936,2.6456,0.8355,0.22243776532796883
62.0702,2183.4591,10.1637,1059.5186,510.7897,43.6038,1.8197,0.7529,0.19692343520923378
69.8516,1409.0412,0.7806,320.4476,7627.5398,65.3998,3.0839,0.7229,0.22527451878871654
54.7847,2168.0837,9.6279,468.3827,5176.3054,47.4099,3.0660000000000003,0.8706,0.2176272670575275
70.9513,784.0689,14.1808,250.0226,5708.6994,86.5906,1.9358,0.8082,0.2098562060471305
73.6458,1551.9994,5.0097,1226.2516,9192.0849,41.2814,4.2763,0.7602,0.1706175669513908
44.5498,1163.6622,15.7633,1353.7097,5443.8818,1.3118,3.6068,0.7667,0.17837172587876277
48.7141,1880.3161,4.3197,1923.1955,7431.9686,42.0322,2.1276,0.7440000000000001,0.2299269954894388
72.2425,1554.6047,1.5537,1191.0462,1464.4006,83.0104,3.0678,0.7737,0.22321145976462153
72.5031,1339.0416,2.9985,639.7366,7545.6784,8.6741,3.2505,0.8859999999999999,0.18566937477188575
44.2748,2148.8437,14.7185,245.9168,7098.5338,20.0031,1.3078,0.8481,0.22742103424976637
41.562,1111.8581,7.4536,1862.1727,9018.524,63.9078,3.8573,0.9291,0.20581531765961042
46.3541,807.7747,14.0251,1067.055,8718.0629,26.3432,3.6686,0.8269,0.17294710385276282
73.7392,1558.8470000000002,9.4256,1573.1170000000002,2025.0463,68.3359,3.4139,0.8262,0.22581787118331684
46.974,1589.6686,8.5485,158.1528,4352.2371,37.5044,1.4846,0.7534,0.22378275295055428
57.5536,1231.7939999999999,14.1977,1085.2265,8493.386,71.0835,1.1718,0.8406,0.19290819100809767
68.8981,1323.7434,7.5606,767.2219,5982.840999999999,49.2881,1.3321,0.8454,0.20575681547141952
41.7392,2238.9598,14.1132,188.8574,4340.8052,7.4804,1.0153,0.7567,0.21574786749205271
60.8972,1799.9367,1.9725,1648.2063,1050.8699,34.5463,4.0822,0.7305,0.15927012135529434
50.1564,596.111,11.2445,1133.7109,3302.6866,29.8324,3.7608,0.7925,0.21996900106980877
69.3546,792.5835,12.3918,781.8236,6209.8125,72.3325,1.0072,0.7491,0.19929601260469504
50.3675,2269.9671,15.7934,1707.1912,7245.443,55.8254,3.1327,0.8222,0.2058192299861574
63.5956,1787.8998,4.113,1004.5282,4187.4795,69.4197,1.5676,0.8273,0.18182675555196826
63.1844,2152.8296,10.689,136.3189,558.4923,33.2997,0.7411,0.8454,0.18501519721464613
48.335,970.0975,7.7297,1978.6607,5912.4272,61.7851,1.7369999999999999,0.8442,0.25082392412572774
42.2114,1817.7037,6.8558,630.0866,8587.0796,5.9443,2.2714,0.8601,0.20547098995882698
54.4934,1763.7823,2.0772,1755.7036,4644.1495,3.4032,0.7511,0.762,0.11654337272806817
50.5555,952.3493,2.5536,1727.9787,8650.4957,25.752,1.8504,0.8725,0.22926000341335676
67.6045,1447.9922,14.7183,447.3917,3324.4162,69.0898,3.2137,0.8270000000000001,0.23152353834883987
67.3219,1596.2224,13.2082,1057.5483,8260.4559,47.7332,1.5054,0.8077,0.21697204513078353
56.0604,1313.1422,6.8483,208.178,7332.8496,36.5683,2.4338,0.8542,0.23495082888624397
60.9636,1982.7949,14.5711,823.668,8959.4645,80.047,3.8914,0.8218,0.1456414037670767
60.8897,1993.8065,1.6281,1560.6973,7376.2641,44.4598,0.7814,0.8272,0.16265164953339528
68.2008,2028.1197,11.0448,593.6425,3021.9007,54.8014,3.5224,0.7162,0.22083315047224628
55.0101,1936.8251,15.2581,358.8018,8392.158000000001,87.9969,2.0682,0.8882,0.17139510946010603
50.1047,1326.5947,14.7507,1122.3976,6251.4616,46.6908,2.6374,0.8048,0.2160776249365066
49.7631,1120.2203,6.6829,1180.8679,1543.5842,69.9636,1.5143,0.8255,0.2168533731276673
58.6571,1990.9178,13.13,1452.7160000000001,466.8741,37.0143,2.7742,0.7972,0.22015378426960996
55.8021,1330.6934,7.6295,1615.8313,3433.3341,3.3689999999999998,3.3235,0.8329,0.17755705695407437
55.506,858.8456,14.7728,1491.8372,7337.7127,74.5065,1.4081,0.723,0.20991813632653186
44.0593,1363.8658,9.4175,1784.7533,5773.7158,84.3048,1.9211,0.7959,0.22722942454825323
64.6402,656.5807,13.4697,565.9119,4929.0028,38.8465,2.7323,0.8587,0.24805597613975244
48.0806,1720.4868,1.5901,1245.0505,75.1788,45.0191,2.1872,0.9183,0.1692502212189134
47.5301,1032.1381,10.4433,834.5223,4079.2911,37.9334,1.7397,0.8986,0.2349613336035514
54.6085,886.4939,9.7554,2013.2475,1503.2815,88.9842,2.3136,0.9237,0.26247081214995793
48.5411,2233.0679,10.7887,991.5197,4256.1089,80.6466,1.7313,0.8837,0.18901299698244295
60.2206,1885.4613,12.2716,2008.5515,9237.9408,3.7934,1.7713,0.8508,0.2613600012461776
53.254,1905.1775,16.1225,1635.2698,8197.1452,69.5639,2.8889,0.8046,0.19782373903826922
55.7943,1589.0756,13.8302,1536.1935,2921.2895,53.6826,2.4054,0.7383,0.23064055685127224
58.6892,2006.0053,4.0319,1091.9321,5544.5898,2.3709,3.1294,0.7665,0.15299345266122621
47.746,1851.1733,14.5263,997.5867,4696.8655,39.7672,3.7099,0.7709999999999999,0.19080126704689893
46.1787,1540.7969,2.3432,1160.4303,1246.6204,13.4738,4.0919,0.8056,0.1454512614632312
69.9478,2241.9999,11.0003,704.3918,9219.7292,77.9447,1.2264,0.8458,0.18002241377637337
55.2961,752.845,15.5105,1900.4643,3983.5356,1.2618,2.9452,0.8477,0.2264233002879259
54.5867,2207.6613,1.9804,1684.7376,4729.9149,77.9499,2.7867,0.8117,0.2084137020677721
42.2381,1158.9231,14.9382,1698.5710000000001,6046.2194,83.98700000000001,3.8167,0.7717,0.1699095526001732
57.4036,1404.6113,14.0541,977.5674,1816.9270000000001,6.6351,3.9215,0.7236,0.19260063815250922
59.2468,619.599,8.9504,268.6593,2101.4617,64.2891,3.4314,0.9294,0.28952406692380345
59.4,1427.2689,5.577000000000001,1466.9081,1826.3294,49.0528,2.8339999999999996,0.9186,0.21902377486447822
64.2606,1564.8567,7.2481,862.5568,3606.0089,85.1847,1.3999,0.7515,0.18714945559351348
46.8914,2312.7821,16.9975,1833.7377,1892.3442,71.2691,1.6799,0.8448,0.21684459415564936
49.3429,2269.2236,3.7214,1657.3414,8631.681999999999,62.0231,2.8604,0.7764,0.22785133507223862
67.66199999999999,2252.2037,10.263,414.0167,6664.9085,82.6207,1.183,0.754,0.16849491728995625
72.1372,1056.2632,1.6709,1307.6053,8366.8228,14.422,1.3445,0.8622,0.1920235511027499
45.5286,2300.3294,4.0017,1484.7972,7909.1549,33.6393,3.9777,0.8847,0.17578810041463055
57.3929,1263.4985,13.443,1241.8607,6561.3951,75.2614,4.1402,0.8009,0.15767156687305997
48.095,2030.5109,5.468,1135.944,2291.7532,9.1843,0.6975,0.7241,0.10864078317065043
43.0404,800.6916,17.2936,575.6168,5746.8618,83.5064,3.8005,0.7998,0.1585106390503271
51.7465,1360.9431,8.8991,591.3662,1768.2804,66.5457,4.0739,0.8286,0.24086608119224634
45.783,2251.4583,9.1713,1633.1992,1269.1465,39.2877,2.5816,0.9083,0.19904052664985475
64.3558,2214.7278,0.8586,166.0639,5906.8914,30.3202,2.3035,0.8561,0.18302763814502496
58.5762,1705.2095,16.7875,1654.5447,5833.1691,13.2862,4.0044,0.868,0.15585194475483355
45.7878,1925.9704,3.2460000000000004,1160.9209,1493.0689,8.4791,0.7059,0.7558,0.08159319865963843
41.3731,723.4921,9.5487,1962.5565,3308.9011,37.885,3.7209,0.8701,0.223039271392751
67.5776,1778.5975,7.0791,2082.1857,655.2784,75.2754,1.7521,0.8219,0.2206398081391906
46.8492,1578.101,7.4238,1428.5462,6678.0684,47.5338,2.9994,0.8922,0.2153615308027841
60.9539,559.2463,11.3655,936.6531,9198.299,40.3409,1.8485,0.7589,0.2298732940652587
52.121,601.0597,11.6908,1059.6692,6902.2407,28.5663,2.5715,0.8248,0.23134599845765821
60.2739,591.9347,2.9007,529.3156,7868.9818,14.1189,3.6045,0.7574,0.20159510052015553
51.4234,1783.8193,8.8778,323.7668,4458.0505,88.3776,1.3347,0.7742,0.18267846174694752
43.9216,656.3202,13.9132,1262.6656,927.0233,2.4235,3.0818,0.8949,0.24162864475884027
48.3828,1287.2121,7.9033,1706.5972,6778.9046,27.9222,3.9303,0.863,0.18250970776993528
47.2383,1072.8933,3.1001,641.9984,2419.4886,68.7048,3.9401,0.872,0.24635323375963572
55.108999999999995,1447.3881,5.6518,951.1334,3641.5122,46.5273,3.915,0.7262,0.20472780516231248
62.6617,1749.2179999999998,3.9063,1215.6946,6560.9064,28.1039,2.5553,0.872,0.1952268879842889
49.7228,1707.1208,2.4079,1907.0976,8431.265,88.6129,3.4574,0.8196,0.23718090684282273
41.4659,1379.6884,6.7659,400.9044,4549.9135,55.3166,2.2961,0.8125,0.23291947853129352
58.0911,1280.6376,9.5936,593.2778,8958.2035,26.4372,2.3443,0.8022,0.22535888723876135
60.9389,1151.9128,1.4893,1927.9159,4862.0134,75.7081,1.7061,0.8992,0.22502156035254625
72.6522,2050.005,10.6822,206.8791,1176.729,13.5141,1.7109999999999999,0.7503,0.22102780302352992
60.4046,1022.3279,17.4193,1414.1182,4848.3831,41.4484,0.8155,0.8909,0.23116564520070976
56.5245,883.9918,16.919,1381.6361,8021.7701,74.9625,2.6024,0.9161,0.18166781362983767
59.8776,1820.507,14.583,879.8669,5030.2522,87.8034,1.7962,0.7482,0.18565878371477001
71.5051,1078.2763,4.8404,1046.1177,6975.0314,34.2719,1.358,0.9318,0.205685163746
68.2408,2021.1493,0.6179,1803.3652,5122.1771,12.4397,1.1192,0.9298,0.12359711061380035
51.6637,1016.5939,14.6586,452.4983,5104.5289,50.6604,1.9346,0.8483,0.23960945966020797
48.8519,1740.4485,1.1945,582.8699,2681.3829,84.2681,3.9327,0.7704,0.2308985657439867
49.6844,469.3727,3.7894,1132.6316,1907.0293,59.456,2.5478,0.8059999999999999,0.258504195068406
57.615,1128.202,9.6545,931.7351,2627.2053,53.8005,2.6945,0.7487,0.24278643875881847
65.4748,1046.2819,3.3177,1254.0684,4128.7863,27.6972,0.8753,0.7376,0.168865741792738
57.5756,1962.4759,14.6629,1932.4363,7548.4653,54.1731,2.5603,0.8665,0.23463012150750337
43.2937,2253.4773,13.6826,1925.1191,7728.3834,78.9813,3.0952,0.8391,0.21487869596693254
64.8034,1273.9544,13.3124,579.8367,1555.7187,33.6006,1.2241,0.8355,0.24051613749437067
67.5058,1978.2619,14.3572,721.0571,5167.593,21.7042,4.2388,0.7658,0.16585585009805548
50.5655,1736.0942,4.033,446.79400000000004,3898.7055,42.9977,3.991,0.763,0.2094797941689339
62.8533,2254.117,12.8471,1946.0464,5335.2681,33.6596,4.2733,0.9296,0.16483758344747684
55.0622,1951.6966,6.3799,908.4721,6046.4426,42.0145,1.9828,0.8499,0.20062203803957582
70.2331,532.0117,11.7731,1009.9747,2633.6338,8.6624,3.6551,0.892,0.2214473801737667
68.7934,1762.3871,2.3422,1701.0085,8565.3421,30.0964,1.8685,0.7947,0.2143170473424708
58.3042,1418.3523,12.4437,1133.8515,8715.6288,73.8002,3.3902,0.8974,0.1795808399673407
63.7514,413.8862,17.0572,363.9464,1017.6608,35.8106,4.1095,0.8706,0.26978150250492633
70.0439,868.4083,0.9847,986.7603,6560.1573,86.3985,1.2397,0.7884,0.18650169892275023
57.3295,2165.8147,1.8542,1364.0109,348.7925,63.3093,1.1865,0.8696,0.11884914328739654
51.3446,2174.1477,2.3702,1537.6526,472.4264,32.7548,1.0565,0.9155,0.0958851819925452
65.7902,1927.9755,7.6831,1393.0431,8922.9112,22.5608,3.5684,0.7583,0.18963792208812047
48.2882,2281.9708,5.2634,362.8211,6484.4348,61.2168,3.0916,0.8320000000000001,0.21486908365236812
53.8138,1942.866,14.1978,725.3644,3050.2955,27.0871,2.5692,0.9245,0.22666910107463192
69.4659,401.8266,8.4313,1565.7602,6252.821,82.744,3.4799,0.8925,0.2200181763027101
64.8311,939.0826,8.6173,1852.8472,7884.5882,10.499,3.7551,0.8481,0.18293677631477667
54.315,441.3424,12.6419,221.8591,8117.064,2.6916,4.1156,0.7265,0.18172896877050754
48.1136,564.193,6.4957,212.1529,230.9032,19.8301,1.4071,0.8008,0.2663772793062832
52.7458,805.5698,6.343999999999999,1389.2303,7628.5702,54.198,2.2773,0.8548,0.23359445004049445
50.3886,1356.5413,13.3324,1202.5224,7952.9134,74.5502,4.0196,0.8016,0.15314677098798438
46.8457,2022.1816,13.7325,433.6176,5563.7196,15.2935,2.3485,0.9313,0.22728609317646145
65.4513,2050.115,0.4792,1203.003,4491.0703,52.2463,2.4438,0.8774,0.1765786484795869
49.3379,1574.523,2.719,2037.4772,1069.9751,12.9784,4.09,0.7524,0.13494742475172278
55.9667,2178.2397,3.9187,1364.7474,2262.7049,50.3261,3.3379,0.8194,0.18721372551578147
53.7262,1349.7756,6.3162,1008.8704,4589.1973,1.7506,2.6768,0.7959,0.18773243177906163
73.2821,2102.4981,5.275,1749.7455,8063.0565,49.8473,1.9719,0.8422,0.22860814410405655
53.8978,1260.7644,11.8021,546.1679,7488.5969,46.6359,3.9919,0.8097,0.18368017757688457
43.6934,918.552,14.565,940.7046,4639.6874,3.949,0.711,0.7636,0.2331544105547635
44.0163,2155.4765,3.555,1162.8184,7326.24,61.5777,1.8405,0.871,0.19505407834977512
60.4467,1132.7926,9.9752,1117.3389,7141.7533,51.135,4.1031,0.7347,0.17678972186469472
60.7291,1356.2425,6.5969,1932.6973,5410.1957,55.6667,2.4819,0.8286,0.23967034846045623
54.8053,1018.4747,8.985,702.5024,2083.8311,47.3488,2.9368,0.7796,0.2547676417907814
55.2345,1664.7702,10.9753,240.102,3267.8752,64.4813,2.6065,0.9245,0.2459197161887404
42.839,2307.6147,15.6982,1923.6999,1562.0872,46.9236,2.1169,0.7781,0.22854299116387808
58.0127,431.4525,3.5586,554.4798,106.9213,82.3319,3.0867,0.7864,0.3071175872591244
57.6255,2123.4209,1.7361,871.5916,787.3747,84.225,3.4530000000000003,0.8672,0.21511364858074666
45.9752,389.6775,11.087,1168.9346,7085.1123,64.8986,1.9977,0.7395,0.2291894232123548
44.4759,1086.9156,7.0524,2040.2049,351.1488,81.3953,2.8161,0.7828,0.264131450913623
45.1232,708.3595,3.0498,1177.5042,3748.7034,82.4108,0.9782,0.8648,0.19080377464943823
44.3837,1847.6499,2.2568,1006.1335,9182.3918,23.4819,2.6607,0.7179,0.19750340900726554
61.0684,480.0196,9.9047,1272.2108,7415.3802,88.719,3.3852,0.7798,0.19554326975412945
47.5146,1453.1564,5.4311,2030.2735,7001.575,23.9666,2.7969999999999997,0.7129,0.224241936201665
49.3169,952.8063,17.4955,1730.9728,2588.163,1.7824,3.8583,0.7443,0.18194479585826315
46.7632,640.752,7.2561,460.3029,5991.7914,85.8931,1.7145,0.8445,0.2183361096186363
72.487,1875.664,3.9047,1702.221,4665.4891,20.07,2.4586,0.8119,0.18066084462144424
69.1015,802.8142,11.1154,1776.3083,5825.7392,52.1927,0.9953,0.7456,0.23988353394627673
48.6302,814.9251,4.4581,1481.8214,4082.2162,86.6457,3.2125,0.7283,0.24093489791590472
51.8142,914.3948,8.7826,1416.3068,4964.5754,4.5375,2.2817,0.7235,0.21733733441184316
47.9545,1517.5617,8.5834,992.6895,9206.6509,24.1338,2.5984,0.7299,0.21685531649277887
57.2035,1658.6325,8.0811,1385.8839,3094.5422,54.3945,1.1434,0.7323,0.1903951945153857
41.7132,416.1435,14.0102,1573.6123,2047.9173,68.0968,4.2887,0.7302,0.21033492836783058
63.0909,850.1339999999999,3.9796,369.9471,4199.7905,72.0906,3.4727,0.7233,0.25626686826510303
58.2296,1216.0732,15.8836,633.3118,4902.9749,78.9071,2.1288,0.865,0.20669768438918518
70.5454,1024.5052,13.9281,509.4746,834.7019,15.1427,2.7417,0.9189,0.2743525945150926
46.4621,2093.0828,5.9963,1776.5291,7514.9124,33.1114,2.9182,0.9001,0.21541884345096557
67.4448,1906.4146,3.3562,1460.8879,3954.5798,63.7915,4.1563,0.7698,0.19171788935229875
67.0463,1593.2715,5.0688,1012.0763,3872.3601,63.8856,3.4599,0.7562,0.21587120896823492
45.2415,1036.2428,5.9879,1746.8541,6150.4601,27.5869,1.9443,0.7217,0.22923284720003864
54.1427,1737.9861,9.8705,1532.8992,7211.4073,27.2454,4.2176,0.7456,0.15990175696926617
46.651,2014.6461,1.0326,1918.2487,9183.875,28.7088,1.771,0.8365,0.22038273058527472
49.4248,1533.1660000000002,16.0576,279.855,1649.771,79.6411,2.767,0.9315,0.24959707543937937
49.7045,1900.1306,1.9381,1126.3798,3245.1725,81.1947,3.2148,0.9008,0.21009608162799892
59.3146,1831.7105,5.0642,1513.2541,1600.969,1.4516,1.66,0.8248,0.13561918543939705
54.5643,1488.4775,2.1218,535.7334,8209.3512,29.0987,4.1403,0.8046,0.18025194897492405
72.1556,986.2014,4.673,769.9701,5127.1443,35.0721,1.4609,0.7437,0.20741867993457264
45.2149,1825.2803,14.7301,949.8087,7945.8411,87.69,2.2777,0.8035,0.17703211651552192
73.0071,782.262,10.8787,1684.7278,9177.2445,84.2837,1.3297,0.8424,0.21679231394420018
48.6349,1890.5069,4.165,1095.8725,5143.0342,56.1326,3.8458,0.8426,0.19490485630974552
66.4203,1938.9985,15.3201,1094.4898,1136.3086,4.2126,1.4807,0.8342,0.2130557065403615
52.1882,1973.0537,14.0903,973.1307,3390.8804,17.1732,0.8044,0.893,0.19683919363950622
45.7631,1297.2433,13.2757,577.0383,376.2169,38.8308,0.8196,0.8237,0.22860966741083955
69.2088,754.5592,14.9025,1936.8071,7916.7297,85.6088,2.1763,0.8155,0.21562954617516233
51.2006,575.0601,10.9561,751.7119,206.4872,8.571,2.5709,0.7786,0.27357670487784524
62.6805,1820.5955,8.9099,1240.5451,5532.3263,70.6632,0.8293,0.7509,0.1749356888127567
59.6494,2097.1287,6.7028,420.7748,1024.8529,17.1709,1.0147,0.7114,0.1486969947068691
56.5436,1641.5499,4.1034,979.7012,110.6988,45.3948,1.0314,0.7822,0.14847507709215385
57.3329,661.0513,9.8788,1899.0811,2416.0595,68.4901,3.0984,0.8509,0.2583927618824221
65.0874,2191.2449,15.6271,2078.5511,5158.2941,61.8521,1.7638,0.8345,0.24036244651989042
43.949,2296.1408,10.5118,837.7657,736.949,69.2724,2.7149,0.8282,0.21983280200948146
62.9863,1220.7326,16.1484,430.9773,5742.865,72.6455,0.9454,0.8816,0.1886123521489701
70.4526,1533.1562,6.4082,745.1535,6272.4307,27.3808,3.9078,0.7625,0.18633937364247838
42.9655,1886.1338,12.2628,770.1963,9033.2508,32.576,1.7806,0.8609,0.22239740914366923
45.6834,1807.1047,11.4584,1391.3924,8382.601999999999,72.8371,3.4955,0.8452,0.18996935901961365
64.5755,2254.8934,11.8352,1100.925,5296.8323,3.5743,3.6710000000000003,0.7859,0.165138386319083
55.4128,604.396,11.3957,1634.0834,7397.9976,45.9833,4.2545,0.7594,0.16425448519636532
54.3064,1505.8697,4.0668,1502.5938,3412.8901,82.1657,3.3609,0.8353,0.22481247065871207
45.5625,1721.0711,2.7156,621.5224,5472.3001,79.0104,2.2814,0.9198,0.20489157458790822
57.6921,2104.554,17.1701,1665.0113,3781.1754,71.8176,1.2311,0.728,0.2043955920593311
45.2207,2073.6132,1.0141,1788.7664,3166.2173,2.0506,0.8519,0.9215,0.07387226645535422
56.7032,2274.6563,8.3265,1301.0941,6788.4839,79.2495,3.8866,0.8137,0.19080145959820646
66.1166,1373.0286,7.5881,1945.8063,2791.8288,81.3866,2.2954,0.8679,0.24143186541452683
49.5411,1989.7269,6.4619,1662.4511,3569.7186,59.2829,3.3932,0.8884,0.2085713876658397
56.8398,1208.9342,13.7661,1295.2314,3445.6306,26.7722,2.4752,0.7446,0.23420400336525177
73.6081,1199.3207,13.132,1903.7068,8112.4267,43.7972,3.8627,0.721,0.18413770950143094
63.5921,872.3471,15.8994,1304.9479,1620.8814,68.1023,3.3922,0.7395,0.23437895086228355
68.6665,1965.4919,7.0759,1149.9414,3578.283,72.5952,0.9879,0.7864,0.16258764085342967
54.677,2289.7801,9.9959,827.0096,8274.4037,30.7322,3.4011,0.9223,0.19693729257646236
66.2558,878.1397,15.6758,1858.0811,182.5379,29.1924,1.6444,0.7205,0.2713248001970832
42.3987,490.70300000000003,17.4335,369.7649,8830.7968,65.7458,3.4768,0.9142,0.15011515908049222
45.1015,1960.2769,17.0085,1056.5694,8376.6979,61.3049,4.1119,0.835,0.13349852754428682
47.7307,1582.3182,12.6559,1181.7038,3915.5875,45.8713,4.0454,0.7337,0.18712412354748387
54.254,2239.2411,2.7093,1215.6466,6096.5379,37.5878,1.1311,0.7448,0.1501515298484539
68.8104,870.2007,0.6313,1405.8442,9231.4153,58.7026,0.8765,0.8633,0.20084559398004226
52.4275,519.5292,14.5145,1119.7976,5187.0070000000005,3.0208,3.491,0.8454,0.2010500469405517
62.5416,1335.0296,14.7867,632.3097,939.2145,6.8762,3.2484,0.7481,0.24332565496417868
64.3355,547.4696,13.1495,1807.3328,7956.978,51.2092,1.3163,0.9108,0.251023964821572
60.2968,888.6829,5.0755,1416.8783,1284.6851,18.8721,3.1565,0.7404,0.20901859600788117
52.7875,625.8661,11.3052,1809.7674,2426.4573,69.1865,0.7347,0.8241,0.23402491130149733
59.9973,815.8094,5.7043,669.9521,8141.2857,68.9708,2.9632,0.8277,0.2221112550762036
52.2963,587.4858,8.0307,1376.8019,2414.9353,63.4089,3.6913,0.9033,0.24405803519982927
43.8211,2228.0312,6.85,1527.7936,6950.2761,80.6681,3.0019,0.716,0.21513413930706551
73.634,921.1406,16.0451,880.1619999999999,4192.179,12.6826,0.9153,0.7412,0.2434787831364511
45.2416,1241.0884,4.2833,1719.8115,7086.2558,23.2361,4.2656,0.7488,0.16127021441832146
43.443000000000005,2121.0286,10.2284,134.3821,2195.3634,22.6174,1.9675,0.725,0.22871987081223488
69.8858,1692.7989,6.4786,1294.2991,3931.5138,69.8643,2.0558,0.8505,0.20910331692062745
50.9702,1578.0752,11.7078,1330.8125,2991.1269,46.5974,0.9854,0.7618,0.20333010277640193
62.3997,1747.4506,10.0026,1174.7134,2350.1573,22.651,1.2835,0.8384,0.19215759014349448
51.8614,1985.9754,16.2241,1363.0797,2956.5225,12.2898,1.6602,0.8839,0.22124802334134727
53.9097,2080.5017,1.9889,456.8935,3035.9266,79.7245,3.5715,0.8013,0.22335011321805934
49.6673,1625.6842,4.0493,1470.2448,8900.453000000001,61.8195,3.1825,0.8809,0.2204692282610403
52.3218,2104.3776,13.4955,786.9314,4985.6015,47.2374,2.7912,0.8829,0.21398099273511026
54.541000000000004,1418.1545,6.6137,1014.5731,4325.5203,86.1824,3.8056,0.7693,0.21434597353625398
64.6996,918.6794,3.0997,781.6848,4708.2103,75.854,4.2904,0.7146,0.22165871164070644
57.8484,2085.1604,8.9425,1057.4181,9278.38,16.006,2.0714,0.7339,0.2183837784888055
72.0189,1429.9111,11.5186,1346.4777,6101.7666,45.4197,2.0947,0.8929,0.2259735408919257
42.4437,2135.5922,1.006,1770.9129999999998,6564.4989,43.4542,3.343,0.8006,0.19474457002955714
57.5706,459.8107,5.278,1076.0165,2949.0291,75.3812,3.0109,0.8964,0.2598545415971527
60.2326,1151.3326,14.2411,762.3293,4413.4857,13.4182,0.7271,0.8320000000000001,0.22545643635812973
71.2525,2216.2249,9.2354,1084.8407,1747.568,40.3977,3.0511,0.7547,0.20274497817285875
42.6824,865.1904,0.8424,1478.12,6394.8172,56.8649,3.2834,0.8684,0.22299545710169408
59.8808,2204.0939,5.1106,808.2961,3235.3317,84.3805,4.2474,0.8343,0.20522217116814648
69.0691,2228.0243,11.2935,940.6177,6979.9744,80.2815,2.8025,0.7888,0.19741589270702092
49.0052,2089.1577,3.6809,1231.4878,2017.3934,47.7119,3.156,0.7305,0.1875318240241769
69.8124,1472.8622,14.5521,705.1284,3782.5559,54.207,3.5336,0.7337,0.21550770430317612
41.6946,1634.0049,11.9415,538.8494,4410.2087,76.1045,1.0259,0.7527,0.18412221287999642
65.0945,2064.9193,8.3896,404.3525,1584.9078,66.4773,3.3378,0.8597,0.23965887221241955
71.6761,1883.5572,16.0794,819.8662,685.9735,78.5052,2.6581,0.8718,0.23092256745430959
62.6261,1601.4061,7.0121,224.1235,2980.9849,79.9843,1.0408,0.8504,0.1836692303537751
55.4702,2282.8993,4.2991,1271.9054,5093.749,74.3384,3.1034,0.7856,0.20421461371254893
42.5421,1708.9671,11.6789,473.8935,6093.3261,0.9659,1.5274,0.8084,0.2193200801248888
71.2497,2269.784,10.1537,868.3939,3984.4276,27.8435,2.6256,0.8678,0.20279444915504397
56.4957,493.1353,6.0331,656.5975,4680.0095,36.0955,1.6956,0.8568,0.24110284248946712
42.0211,650.9892,6.1788,1363.7483,5077.9915,60.5526,1.057,0.8818,0.21657932316873973
63.6961,1255.7206,7.122999999999999,1794.4128,4787.8918,27.4805,1.5867,0.7643,0.2210050760139905
56.8743,1126.8795,5.2696,1369.4481,878.2854,28.9687,2.2669,0.7121,0.21137757882025085
45.1485,1896.7893,12.5243,1191.673,3796.4478,35.8001,2.4672,0.7699,0.2172357156219191
48.0981,692.8922,11.505,1439.5092,1935.5081,85.2789,1.2161,0.7879,0.2284087944093271
43.1853,2270.9706,7.8599,188.1905,4990.2906,39.0939,1.8404,0.9232,0.20914044110017585
59.9068,991.7797,7.1169,369.9949,7070.7438,12.6681,3.7893,0.7592,0.2016803123384632
61.4726,1212.1117,6.5489999999999995,315.3337,5414.5631,0.6965,3.9739,0.8936,0.1887616253250342
57.6583,913.7528,5.1368,321.7361,2097.7082,21.2193,2.6158,0.8486,0.2500504046764575
67.8709,1503.2355,1.7134,639.4867,1967.2746,83.8062,2.4536,0.7481,0.22099446032637834
69.3111,495.5353,4.8726,1171.2069999999999,383.7177,85.2485,2.7831,0.8002,0.2791569042809302
61.2625,671.7284,5.79,354.0119,3994.7171,47.2799,1.4553,0.8237,0.23900809110056867
41.4884,1825.3104,9.7104,1960.3902,4054.8164,57.7404,4.275,0.7871,0.18876486043496823
